file_name,bitcrusher,vibrato_intensity,vibrato_frequency,pulse_width,oscillator_shape_sine,oscillator_shape_triangle,oscillator_shape_square,oscillator_shape_sawtooth,lfo_shape_sine,lfo_shape_triangle,lfo_shape_square,lfo_shape_sawtooth,attack,decay,sustain,release,monophonic,disable_velocity,volume,bypass
4979.wav,50.0,50.0,52.0,-50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
4980.wav,50.0,50.0,52.0,-50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4981.wav,50.0,50.0,52.0,-50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4982.wav,50.0,50.0,52.0,-50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4983.wav,50.0,50.0,52.0,-50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
4984.wav,50.0,50.0,52.0,-50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4985.wav,50.0,50.0,52.0,-50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4986.wav,50.0,50.0,52.0,-50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4987.wav,50.0,50.0,52.0,-50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
4988.wav,50.0,50.0,52.0,-50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4989.wav,50.0,50.0,52.0,-50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4990.wav,50.0,50.0,52.0,-50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4991.wav,50.0,50.0,52.0,-50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
4992.wav,50.0,50.0,52.0,0.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4993.wav,50.0,50.0,52.0,0.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4994.wav,50.0,50.0,52.0,0.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4995.wav,50.0,50.0,52.0,0.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
4996.wav,50.0,50.0,52.0,0.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4997.wav,50.0,50.0,52.0,0.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4998.wav,50.0,50.0,52.0,0.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
4999.wav,50.0,50.0,52.0,0.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5000.wav,50.0,50.0,52.0,0.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5001.wav,50.0,50.0,52.0,0.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5002.wav,50.0,50.0,52.0,0.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5003.wav,50.0,50.0,52.0,0.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5004.wav,50.0,50.0,52.0,0.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5005.wav,50.0,50.0,52.0,0.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5006.wav,50.0,50.0,52.0,0.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5007.wav,50.0,50.0,52.0,0.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5008.wav,50.0,50.0,52.0,50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5009.wav,50.0,50.0,52.0,50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5010.wav,50.0,50.0,52.0,50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5011.wav,50.0,50.0,52.0,50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5012.wav,50.0,50.0,52.0,50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5013.wav,50.0,50.0,52.0,50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5014.wav,50.0,50.0,52.0,50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5015.wav,50.0,50.0,52.0,50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5016.wav,50.0,50.0,52.0,50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5017.wav,50.0,50.0,52.0,50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5018.wav,50.0,50.0,52.0,50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5019.wav,50.0,50.0,52.0,50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5020.wav,50.0,50.0,52.0,50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5021.wav,50.0,50.0,52.0,50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5022.wav,50.0,50.0,52.0,50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5023.wav,50.0,50.0,52.0,50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5024.wav,50.0,50.0,52.0,100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5025.wav,50.0,50.0,52.0,100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5026.wav,50.0,50.0,52.0,100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5027.wav,50.0,50.0,52.0,100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5028.wav,50.0,50.0,52.0,100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5029.wav,50.0,50.0,52.0,100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5030.wav,50.0,50.0,52.0,100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5031.wav,50.0,50.0,52.0,100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5032.wav,50.0,50.0,52.0,100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5033.wav,50.0,50.0,52.0,100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5034.wav,50.0,50.0,52.0,100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5035.wav,50.0,50.0,52.0,100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5036.wav,50.0,50.0,52.0,100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5037.wav,50.0,50.0,52.0,100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5038.wav,50.0,50.0,52.0,100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5039.wav,50.0,50.0,52.0,100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5040.wav,50.0,50.0,76.0,-100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5041.wav,50.0,50.0,76.0,-100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5042.wav,50.0,50.0,76.0,-100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5043.wav,50.0,50.0,76.0,-100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5044.wav,50.0,50.0,76.0,-100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5045.wav,50.0,50.0,76.0,-100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5046.wav,50.0,50.0,76.0,-100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5047.wav,50.0,50.0,76.0,-100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5048.wav,50.0,50.0,76.0,-100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5049.wav,50.0,50.0,76.0,-100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5050.wav,50.0,50.0,76.0,-100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5051.wav,50.0,50.0,76.0,-100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5052.wav,50.0,50.0,76.0,-100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5053.wav,50.0,50.0,76.0,-100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5054.wav,50.0,50.0,76.0,-100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5055.wav,50.0,50.0,76.0,-100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5056.wav,50.0,50.0,76.0,-50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5057.wav,50.0,50.0,76.0,-50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5058.wav,50.0,50.0,76.0,-50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5059.wav,50.0,50.0,76.0,-50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5060.wav,50.0,50.0,76.0,-50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5061.wav,50.0,50.0,76.0,-50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5062.wav,50.0,50.0,76.0,-50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5063.wav,50.0,50.0,76.0,-50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5064.wav,50.0,50.0,76.0,-50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5065.wav,50.0,50.0,76.0,-50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5066.wav,50.0,50.0,76.0,-50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5067.wav,50.0,50.0,76.0,-50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5068.wav,50.0,50.0,76.0,-50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5069.wav,50.0,50.0,76.0,-50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5070.wav,50.0,50.0,76.0,-50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5071.wav,50.0,50.0,76.0,-50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5072.wav,50.0,50.0,76.0,0.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5073.wav,50.0,50.0,76.0,0.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5074.wav,50.0,50.0,76.0,0.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5075.wav,50.0,50.0,76.0,0.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5076.wav,50.0,50.0,76.0,0.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5077.wav,50.0,50.0,76.0,0.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5078.wav,50.0,50.0,76.0,0.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5079.wav,50.0,50.0,76.0,0.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5080.wav,50.0,50.0,76.0,0.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5081.wav,50.0,50.0,76.0,0.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5082.wav,50.0,50.0,76.0,0.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5083.wav,50.0,50.0,76.0,0.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5084.wav,50.0,50.0,76.0,0.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5085.wav,50.0,50.0,76.0,0.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5086.wav,50.0,50.0,76.0,0.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5087.wav,50.0,50.0,76.0,0.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5088.wav,50.0,50.0,76.0,50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5089.wav,50.0,50.0,76.0,50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5090.wav,50.0,50.0,76.0,50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5091.wav,50.0,50.0,76.0,50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5092.wav,50.0,50.0,76.0,50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5093.wav,50.0,50.0,76.0,50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5094.wav,50.0,50.0,76.0,50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5095.wav,50.0,50.0,76.0,50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5096.wav,50.0,50.0,76.0,50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5097.wav,50.0,50.0,76.0,50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5098.wav,50.0,50.0,76.0,50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5099.wav,50.0,50.0,76.0,50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5100.wav,50.0,50.0,76.0,50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5101.wav,50.0,50.0,76.0,50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5102.wav,50.0,50.0,76.0,50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5103.wav,50.0,50.0,76.0,50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5104.wav,50.0,50.0,76.0,100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5105.wav,50.0,50.0,76.0,100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5106.wav,50.0,50.0,76.0,100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5107.wav,50.0,50.0,76.0,100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5108.wav,50.0,50.0,76.0,100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5109.wav,50.0,50.0,76.0,100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5110.wav,50.0,50.0,76.0,100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5111.wav,50.0,50.0,76.0,100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5112.wav,50.0,50.0,76.0,100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5113.wav,50.0,50.0,76.0,100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5114.wav,50.0,50.0,76.0,100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5115.wav,50.0,50.0,76.0,100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5116.wav,50.0,50.0,76.0,100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5117.wav,50.0,50.0,76.0,100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5118.wav,50.0,50.0,76.0,100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5119.wav,50.0,50.0,76.0,100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5120.wav,50.0,50.0,100.0,-100.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5121.wav,50.0,50.0,100.0,-100.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5122.wav,50.0,50.0,100.0,-100.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5123.wav,50.0,50.0,100.0,-100.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5124.wav,50.0,50.0,100.0,-100.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5125.wav,50.0,50.0,100.0,-100.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5126.wav,50.0,50.0,100.0,-100.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5127.wav,50.0,50.0,100.0,-100.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5128.wav,50.0,50.0,100.0,-100.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5129.wav,50.0,50.0,100.0,-100.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5130.wav,50.0,50.0,100.0,-100.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5131.wav,50.0,50.0,100.0,-100.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5132.wav,50.0,50.0,100.0,-100.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5133.wav,50.0,50.0,100.0,-100.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5134.wav,50.0,50.0,100.0,-100.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5135.wav,50.0,50.0,100.0,-100.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5136.wav,50.0,50.0,100.0,-50.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5137.wav,50.0,50.0,100.0,-50.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5138.wav,50.0,50.0,100.0,-50.0,True,False,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5139.wav,50.0,50.0,100.0,-50.0,True,False,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5140.wav,50.0,50.0,100.0,-50.0,False,True,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5141.wav,50.0,50.0,100.0,-50.0,False,True,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5142.wav,50.0,50.0,100.0,-50.0,False,True,False,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5143.wav,50.0,50.0,100.0,-50.0,False,True,False,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5144.wav,50.0,50.0,100.0,-50.0,False,False,True,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5145.wav,50.0,50.0,100.0,-50.0,False,False,True,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5146.wav,50.0,50.0,100.0,-50.0,False,False,True,False,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5147.wav,50.0,50.0,100.0,-50.0,False,False,True,False,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5148.wav,50.0,50.0,100.0,-50.0,False,False,False,True,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5149.wav,50.0,50.0,100.0,-50.0,False,False,False,True,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5150.wav,50.0,50.0,100.0,-50.0,False,False,False,True,False,False,True,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5151.wav,50.0,50.0,100.0,-50.0,False,False,False,True,False,False,False,True,0.0,2.0,100.0,1.0,False,False,-8.0,False
5152.wav,50.0,50.0,100.0,0.0,True,False,False,False,True,False,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
5153.wav,50.0,50.0,100.0,0.0,True,False,False,False,False,True,False,False,0.0,2.0,100.0,1.0,False,False,-8.0,False
